max_drawdown,net_profit,number_of_trades,win_rate,expectancy,gross_profit,gross_loss,profit_factor,recovery_factor,longest_losing_streak,simulation_id
563.0,-75.0,135,0.26666666666666666,-0.5555555555555556,1806.0,1881.0,0.960127591706539,-0.13321492007104796,13,707
771.0,-10.0,135,0.26666666666666666,-0.07407407407407407,1871.0,1881.0,0.9946836788942052,-0.01297016861219196,20,708
516.0,-375.0,135,0.23703703703703705,-2.7777777777777777,1582.0,1957.0,0.8083801737353091,-0.7267441860465116,23,709
188.0,840.0,135,0.37037037037037035,6.222222222222222,2455.0,1615.0,1.520123839009288,4.468085106382978,7,710
374.0,595.0,135,0.35555555555555557,4.407407407407407,2248.0,1653.0,1.3599516031457954,1.5909090909090908,10,711
320.0,-165.0,135,0.26666666666666666,-1.2222222222222223,1716.0,1881.0,0.9122807017543859,-0.515625,12,712
430.0,35.0,135,0.26666666666666666,0.25925925925925924,1916.0,1881.0,1.0186071238702818,0.08139534883720931,12,713
513.0,-305.0,135,0.25925925925925924,-2.259259259259259,1595.0,1900.0,0.8394736842105263,-0.594541910331384,11,714
620.0,-465.0,135,0.2222222222222222,-3.4444444444444446,1530.0,1995.0,0.7669172932330827,-0.75,14,715
372.0,-15.0,135,0.25925925925925924,-0.1111111111111111,1885.0,1900.0,0.9921052631578947,-0.04032258064516129,11,716
599.0,40.0,135,0.25925925925925924,0.2962962962962963,1940.0,1900.0,1.0210526315789474,0.0667779632721202,10,717
440.0,40.0,135,0.25925925925925924,0.2962962962962963,1940.0,1900.0,1.0210526315789474,0.09090909090909091,10,718
385.0,465.0,135,0.2962962962962963,3.4444444444444446,2270.0,1805.0,1.257617728531856,1.2077922077922079,19,719
133.0,1370.0,135,0.37777777777777777,10.148148148148149,2966.0,1596.0,1.8583959899749374,10.300751879699249,7,720
483.0,205.0,135,0.26666666666666666,1.5185185185185186,2086.0,1881.0,1.1089845826687932,0.4244306418219462,12,721
734.0,-25.0,135,0.26666666666666666,-0.18518518518518517,1856.0,1881.0,0.986709197235513,-0.0340599455040872,12,722
554.0,60.0,135,0.2814814814814815,0.4444444444444444,1903.0,1843.0,1.032555615843733,0.10830324909747292,11,723
846.0,-835.0,135,0.2,-6.185185185185185,1217.0,2052.0,0.5930799220272904,-0.9869976359338062,11,724
714.0,-115.0,135,0.24444444444444444,-0.8518518518518519,1823.0,1938.0,0.9406604747162023,-0.16106442577030813,9,725
374.0,490.0,135,0.35555555555555557,3.6296296296296298,2143.0,1653.0,1.2964307320024198,1.3101604278074865,9,726
456.0,790.0,135,0.31851851851851853,5.851851851851852,2538.0,1748.0,1.4519450800915332,1.7324561403508771,13,727
239.0,135.0,135,0.2740740740740741,1.0,1997.0,1862.0,1.0725026852846402,0.5648535564853556,10,728
282.0,370.0,135,0.2814814814814815,2.740740740740741,2213.0,1843.0,1.2007596310363537,1.3120567375886525,12,729
582.0,-110.0,135,0.26666666666666666,-0.8148148148148148,1771.0,1881.0,0.9415204678362573,-0.18900343642611683,9,730
294.0,550.0,135,0.3111111111111111,4.074074074074074,2317.0,1767.0,1.311262026032824,1.870748299319728,15,731
542.0,95.0,135,0.2740740740740741,0.7037037037037037,1957.0,1862.0,1.0510204081632653,0.1752767527675277,15,732
483.0,-205.0,135,0.26666666666666666,-1.5185185185185186,1676.0,1881.0,0.8910154173312068,-0.4244306418219462,14,733
665.0,-455.0,135,0.2518518518518518,-3.3703703703703702,1464.0,1919.0,0.7628973423658155,-0.6842105263157895,17,734
869.0,-715.0,135,0.21481481481481482,-5.296296296296297,1299.0,2014.0,0.6449851042701092,-0.8227848101265823,20,735
760.0,120.0,135,0.2740740740740741,0.8888888888888888,1982.0,1862.0,1.0644468313641247,0.15789473684210525,12,736
665.0,-205.0,135,0.2518518518518518,-1.5185185185185186,1714.0,1919.0,0.8931735278791036,-0.3082706766917293,9,737
302.0,345.0,135,0.3111111111111111,2.5555555555555554,2112.0,1767.0,1.195246179966044,1.1423841059602649,8,738
438.0,-310.0,135,0.23703703703703705,-2.2962962962962963,1647.0,1957.0,0.8415942769545223,-0.7077625570776256,12,739
310.0,50.0,135,0.25925925925925924,0.37037037037037035,1950.0,1900.0,1.0263157894736843,0.16129032258064516,10,740
290.0,210.0,135,0.31851851851851853,1.5555555555555556,1958.0,1748.0,1.120137299771167,0.7241379310344828,7,741
342.0,235.0,135,0.28888888888888886,1.7407407407407407,2059.0,1824.0,1.1288377192982457,0.6871345029239766,7,742
431.0,-5.0,135,0.25925925925925924,-0.037037037037037035,1895.0,1900.0,0.9973684210526316,-0.01160092807424594,15,743
504.0,335.0,135,0.2740740740740741,2.4814814814814814,2197.0,1862.0,1.1799140708915146,0.6646825396825397,15,744
415.0,225.0,135,0.26666666666666666,1.6666666666666667,2106.0,1881.0,1.1196172248803828,0.5421686746987951,13,745
661.0,-45.0,135,0.2740740740740741,-0.3333333333333333,1817.0,1862.0,0.9758324382384532,-0.0680786686838124,17,746
651.0,-460.0,135,0.23703703703703705,-3.4074074074074074,1497.0,1957.0,0.7649463464486459,-0.706605222734255,17,747
404.0,305.0,135,0.32592592592592595,2.259259259259259,2034.0,1729.0,1.1764025448235975,0.754950495049505,10,748
675.0,55.0,135,0.26666666666666666,0.4074074074074074,1936.0,1881.0,1.0292397660818713,0.08148148148148149,21,749
535.0,-535.0,135,0.22962962962962963,-3.962962962962963,1441.0,1976.0,0.729251012145749,-1.0,10,750
462.0,30.0,135,0.26666666666666666,0.2222222222222222,1911.0,1881.0,1.0159489633173844,0.06493506493506493,19,751
347.0,60.0,135,0.26666666666666666,0.4444444444444444,1941.0,1881.0,1.0318979266347688,0.1729106628242075,8,752
339.0,-25.0,135,0.2740740740740741,-0.18518518518518517,1837.0,1862.0,0.9865735767991407,-0.07374631268436578,11,753
836.0,-340.0,135,0.24444444444444444,-2.5185185185185186,1598.0,1938.0,0.8245614035087719,-0.40669856459330145,12,754
750.0,-640.0,135,0.23703703703703705,-4.7407407407407405,1317.0,1957.0,0.6729688298415942,-0.8533333333333334,11,755
303.0,240.0,135,0.3111111111111111,1.7777777777777777,2007.0,1767.0,1.1358234295415959,0.7920792079207921,11,756
619.0,-200.0,135,0.25925925925925924,-1.4814814814814814,1700.0,1900.0,0.8947368421052632,-0.32310177705977383,12,757
225.0,110.0,135,0.2814814814814815,0.8148148148148148,1953.0,1843.0,1.0596852957135106,0.4888888888888889,11,758
472.0,-180.0,135,0.2740740740740741,-1.3333333333333333,1682.0,1862.0,0.9033297529538131,-0.3813559322033898,13,759
428.0,-390.0,135,0.23703703703703705,-2.888888888888889,1567.0,1957.0,0.8007153806847215,-0.9112149532710281,13,760
438.0,-170.0,135,0.2740740740740741,-1.2592592592592593,1692.0,1862.0,0.9087003222341569,-0.3881278538812785,15,761
187.0,800.0,135,0.362962962962963,5.925925925925926,2434.0,1634.0,1.4895960832313342,4.278074866310161,8,762
161.0,705.0,135,0.31851851851851853,5.222222222222222,2453.0,1748.0,1.4033180778032037,4.37888198757764,7,763
332.0,-120.0,135,0.2740740740740741,-0.8888888888888888,1742.0,1862.0,0.9355531686358755,-0.3614457831325301,11,764
699.0,-690.0,135,0.21481481481481482,-5.111111111111111,1324.0,2014.0,0.6573982125124131,-0.9871244635193133,12,765
335.0,665.0,135,0.31851851851851853,4.925925925925926,2413.0,1748.0,1.3804347826086956,1.9850746268656716,11,766
673.0,-385.0,135,0.2518518518518518,-2.8518518518518516,1534.0,1919.0,0.7993746743095362,-0.5720653789004457,13,767
397.0,-210.0,135,0.2518518518518518,-1.5555555555555556,1709.0,1919.0,0.890568004168838,-0.5289672544080605,9,768
358.0,-130.0,135,0.2740740740740741,-0.9629629629629629,1732.0,1862.0,0.9301825993555317,-0.36312849162011174,12,769
291.0,185.0,135,0.2962962962962963,1.3703703703703705,1990.0,1805.0,1.1024930747922437,0.6357388316151202,12,770
588.0,300.0,135,0.2814814814814815,2.2222222222222223,2143.0,1843.0,1.1627780792186653,0.5102040816326531,10,771
486.0,-105.0,135,0.25925925925925924,-0.7777777777777778,1795.0,1900.0,0.9447368421052632,-0.21604938271604937,11,772
415.0,10.0,135,0.26666666666666666,0.07407407407407407,1891.0,1881.0,1.0053163211057947,0.024096385542168676,10,773
320.0,115.0,135,0.28888888888888886,0.8518518518518519,1939.0,1824.0,1.063048245614035,0.359375,12,774
692.0,-475.0,135,0.2222222222222222,-3.5185185185185186,1520.0,1995.0,0.7619047619047619,-0.6864161849710982,23,775
396.0,235.0,135,0.28888888888888886,1.7407407407407407,2059.0,1824.0,1.1288377192982457,0.5934343434343434,11,776
264.0,-70.0,135,0.26666666666666666,-0.5185185185185185,1811.0,1881.0,0.9627857522594365,-0.26515151515151514,11,777
390.0,-140.0,135,0.2740740740740741,-1.037037037037037,1722.0,1862.0,0.924812030075188,-0.358974358974359,12,778
500.0,-265.0,135,0.2740740740740741,-1.962962962962963,1597.0,1862.0,0.8576799140708915,-0.53,14,779
584.0,600.0,135,0.31851851851851853,4.444444444444445,2348.0,1748.0,1.3432494279176201,1.0273972602739727,19,780
158.0,435.0,135,0.3333333333333333,3.2222222222222223,2145.0,1710.0,1.2543859649122806,2.7531645569620253,7,781
471.0,25.0,135,0.28888888888888886,0.18518518518518517,1849.0,1824.0,1.0137061403508771,0.05307855626326964,15,782
691.0,-665.0,135,0.22962962962962963,-4.925925925925926,1311.0,1976.0,0.6634615384615384,-0.9623733719247467,16,783
276.0,300.0,135,0.2962962962962963,2.2222222222222223,2105.0,1805.0,1.1662049861495845,1.0869565217391304,10,784
463.0,-200.0,135,0.2740740740740741,-1.4814814814814814,1662.0,1862.0,0.8925886143931256,-0.4319654427645788,13,785
707.0,-450.0,135,0.24444444444444444,-3.3333333333333335,1488.0,1938.0,0.7678018575851393,-0.6364922206506365,13,786
262.0,260.0,135,0.31851851851851853,1.9259259259259258,2008.0,1748.0,1.1487414187643021,0.9923664122137404,11,787
489.0,-85.0,135,0.2518518518518518,-0.6296296296296297,1834.0,1919.0,0.955706096925482,-0.1738241308793456,17,788
537.0,-115.0,135,0.2814814814814815,-0.8518518518518519,1728.0,1843.0,0.9376017362995117,-0.21415270018621974,14,789
711.0,-75.0,135,0.2814814814814815,-0.5555555555555556,1768.0,1843.0,0.9593054801953337,-0.10548523206751055,10,790
279.0,70.0,135,0.26666666666666666,0.5185185185185185,1951.0,1881.0,1.0372142477405635,0.25089605734767023,14,791
445.0,-285.0,135,0.2518518518518518,-2.111111111111111,1634.0,1919.0,0.8514851485148515,-0.6404494382022472,11,792
332.0,285.0,135,0.31851851851851853,2.111111111111111,2033.0,1748.0,1.1630434782608696,0.858433734939759,8,793
757.0,-480.0,135,0.21481481481481482,-3.5555555555555554,1534.0,2014.0,0.7616683217477657,-0.6340819022457067,14,794
247.0,505.0,135,0.28888888888888886,3.740740740740741,2329.0,1824.0,1.2768640350877194,2.0445344129554655,13,795
283.0,440.0,135,0.32592592592592595,3.259259259259259,2169.0,1729.0,1.2544823597455177,1.5547703180212014,14,796
217.0,210.0,135,0.32592592592592595,1.5555555555555556,1939.0,1729.0,1.1214574898785425,0.967741935483871,8,797
677.0,-280.0,135,0.2518518518518518,-2.074074074074074,1639.0,1919.0,0.8540906722251173,-0.413589364844904,14,798
669.0,-525.0,135,0.21481481481481482,-3.888888888888889,1489.0,2014.0,0.7393247269116187,-0.7847533632286996,16,799
284.0,260.0,135,0.3037037037037037,1.9259259259259258,2046.0,1786.0,1.1455767077267638,0.9154929577464789,12,800
367.0,-140.0,135,0.2740740740740741,-1.037037037037037,1722.0,1862.0,0.924812030075188,-0.3814713896457766,11,801
425.0,170.0,135,0.2740740740740741,1.2592592592592593,2032.0,1862.0,1.0912996777658432,0.4,10,802
500.0,-265.0,135,0.2518518518518518,-1.962962962962963,1654.0,1919.0,0.8619072433559145,-0.53,12,803
260.0,455.0,135,0.3037037037037037,3.3703703703703702,2241.0,1786.0,1.2547592385218365,1.75,11,804
476.0,-305.0,135,0.22962962962962963,-2.259259259259259,1671.0,1976.0,0.8456477732793523,-0.6407563025210085,16,805
241.0,710.0,135,0.31851851851851853,5.2592592592592595,2458.0,1748.0,1.4061784897025171,2.9460580912863072,11,806
508.0,-375.0,135,0.22962962962962963,-2.7777777777777777,1601.0,1976.0,0.8102226720647774,-0.7381889763779528,12,807
489.0,-160.0,135,0.23703703703703705,-1.1851851851851851,1797.0,1957.0,0.9182422074603985,-0.32719836400818,9,808
885.0,-805.0,135,0.17037037037037037,-5.962962962962963,1323.0,2128.0,0.6217105263157895,-0.9096045197740112,24,809
420.0,-245.0,135,0.2222222222222222,-1.8148148148148149,1750.0,1995.0,0.8771929824561403,-0.5833333333333334,14,810
393.0,95.0,135,0.26666666666666666,0.7037037037037037,1976.0,1881.0,1.0505050505050506,0.24173027989821882,11,811
349.0,130.0,135,0.2814814814814815,0.9629629629629629,1973.0,1843.0,1.0705371676614215,0.37249283667621774,10,812
296.0,110.0,135,0.2962962962962963,0.8148148148148148,1915.0,1805.0,1.0609418282548477,0.3716216216216216,9,813
317.0,-75.0,135,0.26666666666666666,-0.5555555555555556,1806.0,1881.0,0.960127591706539,-0.23659305993690852,12,814
547.0,-310.0,135,0.24444444444444444,-2.2962962962962963,1628.0,1938.0,0.8400412796697626,-0.56672760511883,13,815
615.0,-305.0,135,0.24444444444444444,-2.259259259259259,1633.0,1938.0,0.8426212590299278,-0.4959349593495935,13,816
152.0,675.0,135,0.32592592592592595,5.0,2404.0,1729.0,1.3903990746096009,4.440789473684211,7,817
585.0,65.0,135,0.25925925925925924,0.48148148148148145,1965.0,1900.0,1.0342105263157895,0.1111111111111111,12,818
470.0,-145.0,135,0.26666666666666666,-1.0740740740740742,1736.0,1881.0,0.9229133439659756,-0.30851063829787234,10,819
142.0,1045.0,135,0.37777777777777777,7.7407407407407405,2641.0,1596.0,1.6547619047619047,7.359154929577465,6,820
269.0,105.0,135,0.3111111111111111,0.7777777777777778,1872.0,1767.0,1.0594227504244482,0.3903345724907063,11,821
435.0,-365.0,135,0.21481481481481482,-2.7037037037037037,1649.0,2014.0,0.8187686196623635,-0.8390804597701149,10,822
381.0,-125.0,135,0.24444444444444444,-0.9259259259259259,1813.0,1938.0,0.935500515995872,-0.32808398950131235,11,823
552.0,-470.0,135,0.23703703703703705,-3.4814814814814814,1487.0,1957.0,0.7598364844149208,-0.8514492753623188,13,824
275.0,535.0,135,0.3037037037037037,3.962962962962963,2321.0,1786.0,1.299552071668533,1.9454545454545455,11,825
657.0,-140.0,135,0.25925925925925924,-1.037037037037037,1760.0,1900.0,0.9263157894736842,-0.213089802130898,13,826
249.0,870.0,135,0.34074074074074073,6.444444444444445,2561.0,1691.0,1.514488468361916,3.4939759036144578,10,827
393.0,-155.0,135,0.25925925925925924,-1.1481481481481481,1745.0,1900.0,0.9184210526315789,-0.3944020356234097,13,828
248.0,750.0,135,0.3037037037037037,5.555555555555555,2536.0,1786.0,1.41993281075028,3.024193548387097,10,829
1008.0,-450.0,135,0.2074074074074074,-3.3333333333333335,1583.0,2033.0,0.778652238071815,-0.44642857142857145,17,830
827.0,-755.0,135,0.21481481481481482,-5.592592592592593,1259.0,2014.0,0.625124131082423,-0.9129383313180169,18,831
247.0,935.0,135,0.35555555555555557,6.925925925925926,2588.0,1653.0,1.5656382335148216,3.785425101214575,13,832
425.0,55.0,135,0.26666666666666666,0.4074074074074074,1936.0,1881.0,1.0292397660818713,0.12941176470588237,10,833
364.0,-40.0,135,0.28888888888888886,-0.2962962962962963,1784.0,1824.0,0.9780701754385965,-0.10989010989010989,10,834
194.0,740.0,135,0.32592592592592595,5.481481481481482,2469.0,1729.0,1.427993059572007,3.814432989690722,8,835
363.0,210.0,135,0.26666666666666666,1.5555555555555556,2091.0,1881.0,1.1116427432216907,0.5785123966942148,11,836
638.0,-425.0,135,0.22962962962962963,-3.1481481481481484,1551.0,1976.0,0.784919028340081,-0.6661442006269592,17,837
420.0,-130.0,135,0.2814814814814815,-0.9629629629629629,1713.0,1843.0,0.9294628323385784,-0.30952380952380953,9,838
278.0,-135.0,135,0.26666666666666666,-1.0,1746.0,1881.0,0.9282296650717703,-0.4856115107913669,10,839
264.0,135.0,135,0.2814814814814815,1.0,1978.0,1843.0,1.0732501356483994,0.5113636363636364,11,840
800.0,-715.0,135,0.21481481481481482,-5.296296296296297,1299.0,2014.0,0.6449851042701092,-0.89375,11,841
263.0,285.0,135,0.2962962962962963,2.111111111111111,2090.0,1805.0,1.1578947368421053,1.0836501901140685,11,842
171.0,690.0,135,0.37037037037037035,5.111111111111111,2305.0,1615.0,1.4272445820433437,4.035087719298246,9,843
432.0,-235.0,135,0.26666666666666666,-1.7407407407407407,1646.0,1881.0,0.8750664540138224,-0.5439814814814815,15,844
315.0,-10.0,135,0.2518518518518518,-0.07407407407407407,1909.0,1919.0,0.9947889525794684,-0.031746031746031744,11,845
482.0,-390.0,135,0.22962962962962963,-2.888888888888889,1586.0,1976.0,0.8026315789473685,-0.8091286307053942,14,846
327.0,400.0,135,0.3111111111111111,2.962962962962963,2167.0,1767.0,1.2263723825693265,1.2232415902140672,11,847
527.0,-395.0,135,0.24444444444444444,-2.925925925925926,1543.0,1938.0,0.7961816305469557,-0.7495256166982922,14,848
733.0,-375.0,135,0.22962962962962963,-2.7777777777777777,1601.0,1976.0,0.8102226720647774,-0.5115961800818554,15,849
565.0,-270.0,135,0.23703703703703705,-2.0,1687.0,1957.0,0.8620337250894226,-0.4778761061946903,13,850
330.0,510.0,135,0.31851851851851853,3.7777777777777777,2258.0,1748.0,1.291762013729977,1.5454545454545454,10,851
559.0,30.0,135,0.2740740740740741,0.2222222222222222,1892.0,1862.0,1.016111707841031,0.05366726296958855,12,852
250.0,690.0,135,0.3111111111111111,5.111111111111111,2457.0,1767.0,1.3904923599320882,2.76,8,853
227.0,-130.0,135,0.28888888888888886,-0.9629629629629629,1694.0,1824.0,0.9287280701754386,-0.5726872246696035,6,854
624.0,-470.0,135,0.2222222222222222,-3.4814814814814814,1525.0,1995.0,0.7644110275689223,-0.7532051282051282,11,855
668.0,-275.0,135,0.24444444444444444,-2.037037037037037,1663.0,1938.0,0.8581011351909185,-0.4116766467065868,11,856
383.0,-230.0,135,0.2518518518518518,-1.7037037037037037,1689.0,1919.0,0.8801459093277749,-0.6005221932114883,9,857
452.0,125.0,135,0.26666666666666666,0.9259259259259259,2006.0,1881.0,1.0664540138224348,0.27654867256637167,17,858
542.0,-445.0,135,0.23703703703703705,-3.2962962962962963,1512.0,1957.0,0.7726111394992335,-0.8210332103321033,12,859
259.0,405.0,135,0.34074074074074073,3.0,2096.0,1691.0,1.2395032525133058,1.5637065637065637,9,860
426.0,340.0,135,0.3037037037037037,2.5185185185185186,2126.0,1786.0,1.1903695408734603,0.7981220657276995,8,861
230.0,500.0,135,0.34814814814814815,3.7037037037037037,2172.0,1672.0,1.299043062200957,2.1739130434782608,10,862
343.0,-30.0,135,0.28888888888888886,-0.2222222222222222,1794.0,1824.0,0.9835526315789473,-0.08746355685131195,14,863
376.0,135.0,135,0.2814814814814815,1.0,1978.0,1843.0,1.0732501356483994,0.35904255319148937,14,864
449.0,-125.0,135,0.23703703703703705,-0.9259259259259259,1832.0,1957.0,0.9361267245784364,-0.27839643652561247,12,865
302.0,25.0,135,0.2962962962962963,0.18518518518518517,1830.0,1805.0,1.0138504155124655,0.08278145695364239,10,866
415.0,265.0,135,0.2740740740740741,1.962962962962963,2127.0,1862.0,1.1423200859291085,0.6385542168674698,14,867
268.0,345.0,135,0.32592592592592595,2.5555555555555554,2074.0,1729.0,1.1995373048004627,1.287313432835821,11,868
252.0,55.0,135,0.2814814814814815,0.4074074074074074,1898.0,1843.0,1.0298426478567553,0.21825396825396826,8,869
386.0,120.0,135,0.2814814814814815,0.8888888888888888,1963.0,1843.0,1.065111231687466,0.31088082901554404,16,870
446.0,670.0,135,0.32592592592592595,4.962962962962963,2399.0,1729.0,1.3875072296124928,1.5022421524663676,16,871
483.0,-290.0,135,0.22962962962962963,-2.1481481481481484,1686.0,1976.0,0.8532388663967612,-0.6004140786749482,11,872
221.0,160.0,135,0.2962962962962963,1.1851851851851851,1965.0,1805.0,1.0886426592797784,0.7239819004524887,9,873
240.0,40.0,135,0.24444444444444444,0.2962962962962963,1978.0,1938.0,1.020639834881321,0.16666666666666666,11,874
592.0,-160.0,135,0.2518518518518518,-1.1851851851851851,1759.0,1919.0,0.9166232412714955,-0.2702702702702703,16,875
402.0,240.0,135,0.28888888888888886,1.7777777777777777,2064.0,1824.0,1.131578947368421,0.5970149253731343,11,876
237.0,530.0,135,0.34074074074074073,3.925925925925926,2221.0,1691.0,1.3134240094618568,2.2362869198312234,9,877
229.0,110.0,135,0.25925925925925924,0.8148148148148148,2010.0,1900.0,1.0578947368421052,0.48034934497816595,10,878
239.0,1125.0,135,0.3851851851851852,8.333333333333334,2702.0,1577.0,1.7133798351299936,4.707112970711297,7,879
713.0,-450.0,135,0.2222222222222222,-3.3333333333333335,1545.0,1995.0,0.7744360902255639,-0.6311360448807855,13,880
759.0,-575.0,135,0.22962962962962963,-4.2592592592592595,1401.0,1976.0,0.7090080971659919,-0.7575757575757576,10,881
313.0,400.0,135,0.3111111111111111,2.962962962962963,2167.0,1767.0,1.2263723825693265,1.2779552715654952,12,882
352.0,235.0,135,0.3037037037037037,1.7407407407407407,2021.0,1786.0,1.131578947368421,0.6676136363636364,10,883
371.0,-160.0,135,0.25925925925925924,-1.1851851851851851,1740.0,1900.0,0.9157894736842105,-0.431266846361186,12,884
225.0,615.0,135,0.3037037037037037,4.555555555555555,2401.0,1786.0,1.3443449048152296,2.7333333333333334,11,885
313.0,170.0,135,0.2814814814814815,1.2592592592592593,2013.0,1843.0,1.0922409115572436,0.5431309904153354,12,886
284.0,485.0,135,0.3037037037037037,3.5925925925925926,2271.0,1786.0,1.2715565509518476,1.7077464788732395,11,887
421.0,370.0,135,0.3037037037037037,2.740740740740741,2156.0,1786.0,1.2071668533034714,0.8788598574821853,9,888
371.0,180.0,135,0.26666666666666666,1.3333333333333333,2061.0,1881.0,1.0956937799043063,0.48517520215633425,12,889
752.0,-720.0,135,0.22962962962962963,-5.333333333333333,1256.0,1976.0,0.6356275303643725,-0.9574468085106383,16,890
550.0,185.0,135,0.2518518518518518,1.3703703703703705,2104.0,1919.0,1.0964043772798333,0.33636363636363636,12,891
528.0,105.0,135,0.26666666666666666,0.7777777777777778,1986.0,1881.0,1.0558213716108453,0.19886363636363635,14,892
562.0,-345.0,135,0.2222222222222222,-2.5555555555555554,1650.0,1995.0,0.8270676691729323,-0.6138790035587188,15,893
288.0,405.0,135,0.3111111111111111,3.0,2172.0,1767.0,1.2292020373514432,1.40625,8,894
630.0,-230.0,135,0.21481481481481482,-1.7037037037037037,1784.0,2014.0,0.8857994041708044,-0.36507936507936506,16,895
929.0,-815.0,135,0.2074074074074074,-6.037037037037037,1218.0,2033.0,0.5991146089522873,-0.8772874058127018,13,896
225.0,525.0,135,0.31851851851851853,3.888888888888889,2273.0,1748.0,1.3003432494279177,2.3333333333333335,10,897
228.0,540.0,135,0.31851851851851853,4.0,2288.0,1748.0,1.3089244851258581,2.3684210526315788,12,898
379.0,600.0,135,0.31851851851851853,4.444444444444445,2348.0,1748.0,1.3432494279176201,1.5831134564643798,11,899
318.0,55.0,135,0.2740740740740741,0.4074074074074074,1917.0,1862.0,1.0295381310418905,0.17295597484276728,11,900
694.0,-215.0,135,0.23703703703703705,-1.5925925925925926,1742.0,1957.0,0.8901379662749106,-0.30979827089337175,25,901
432.0,-65.0,135,0.2740740740740741,-0.48148148148148145,1797.0,1862.0,0.9650912996777659,-0.15046296296296297,10,902
376.0,265.0,135,0.32592592592592595,1.962962962962963,1994.0,1729.0,1.1532677848467323,0.7047872340425532,10,903
318.0,510.0,135,0.31851851851851853,3.7777777777777777,2258.0,1748.0,1.291762013729977,1.6037735849056605,10,904
583.0,240.0,135,0.2962962962962963,1.7777777777777777,2045.0,1805.0,1.1329639889196677,0.411663807890223,11,905
214.0,125.0,135,0.28888888888888886,0.9259259259259259,1949.0,1824.0,1.068530701754386,0.5841121495327103,7,906
265.0,135.0,135,0.25925925925925924,1.0,2035.0,1900.0,1.0710526315789475,0.5094339622641509,8,907
441.0,-370.0,135,0.25925925925925924,-2.740740740740741,1530.0,1900.0,0.8052631578947368,-0.8390022675736961,12,908
353.0,20.0,135,0.26666666666666666,0.14814814814814814,1901.0,1881.0,1.0106326422115897,0.056657223796033995,10,909
524.0,-100.0,135,0.2814814814814815,-0.7407407407407407,1743.0,1843.0,0.9457406402604449,-0.19083969465648856,10,910
451.0,210.0,135,0.25925925925925924,1.5555555555555556,2110.0,1900.0,1.1105263157894736,0.4656319290465632,10,911
364.0,170.0,135,0.26666666666666666,1.2592592592592593,2051.0,1881.0,1.0903774587985113,0.46703296703296704,12,912
234.0,840.0,135,0.34814814814814815,6.222222222222222,2512.0,1672.0,1.5023923444976077,3.58974358974359,9,913
251.0,275.0,135,0.2962962962962963,2.037037037037037,2080.0,1805.0,1.1523545706371192,1.095617529880478,7,914
298.0,-65.0,135,0.22962962962962963,-0.48148148148148145,1911.0,1976.0,0.9671052631578947,-0.2181208053691275,10,915
313.0,220.0,135,0.2814814814814815,1.6296296296296295,2063.0,1843.0,1.1193705914270211,0.7028753993610224,13,916
973.0,-590.0,135,0.2222222222222222,-4.37037037037037,1405.0,1995.0,0.7042606516290727,-0.6063720452209661,15,917
358.0,550.0,135,0.28888888888888886,4.074074074074074,2374.0,1824.0,1.3015350877192982,1.5363128491620113,13,918
280.0,545.0,135,0.3333333333333333,4.037037037037037,2255.0,1710.0,1.3187134502923976,1.9464285714285714,11,919
399.0,160.0,135,0.28888888888888886,1.1851851851851851,1984.0,1824.0,1.087719298245614,0.40100250626566414,12,920
575.0,-435.0,135,0.2518518518518518,-3.2222222222222223,1484.0,1919.0,0.7733194372068786,-0.7565217391304347,15,921
362.0,-115.0,135,0.24444444444444444,-0.8518518518518519,1823.0,1938.0,0.9406604747162023,-0.31767955801104975,12,922
304.0,770.0,135,0.3333333333333333,5.703703703703703,2480.0,1710.0,1.4502923976608186,2.5328947368421053,16,923
413.0,65.0,135,0.2814814814814815,0.48148148148148145,1908.0,1843.0,1.0352685838307107,0.15738498789346247,18,924
770.0,-730.0,135,0.1925925925925926,-5.407407407407407,1341.0,2071.0,0.6475132786093675,-0.948051948051948,15,925
818.0,-390.0,135,0.22962962962962963,-2.888888888888889,1586.0,1976.0,0.8026315789473685,-0.4767726161369193,18,926
543.0,-160.0,135,0.25925925925925924,-1.1851851851851851,1740.0,1900.0,0.9157894736842105,-0.2946593001841621,9,927
325.0,130.0,135,0.3037037037037037,0.9629629629629629,1916.0,1786.0,1.0727883538633818,0.4,14,928
448.0,-30.0,135,0.25925925925925924,-0.2222222222222222,1870.0,1900.0,0.9842105263157894,-0.06696428571428571,15,929
402.0,225.0,135,0.26666666666666666,1.6666666666666667,2106.0,1881.0,1.1196172248803828,0.5597014925373134,8,930
341.0,-5.0,135,0.2740740740740741,-0.037037037037037035,1857.0,1862.0,0.9973147153598282,-0.01466275659824047,9,931
426.0,75.0,135,0.3037037037037037,0.5555555555555556,1861.0,1786.0,1.041993281075028,0.176056338028169,9,932
256.0,110.0,135,0.2814814814814815,0.8148148148148148,1953.0,1843.0,1.0596852957135106,0.4296875,11,933
396.0,-15.0,135,0.25925925925925924,-0.1111111111111111,1885.0,1900.0,0.9921052631578947,-0.03787878787878788,14,934
467.0,155.0,135,0.28888888888888886,1.1481481481481481,1979.0,1824.0,1.0849780701754386,0.33190578158458245,11,935
641.0,-535.0,135,0.23703703703703705,-3.962962962962963,1422.0,1957.0,0.7266223811957078,-0.8346333853354134,14,936
